date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2019/1/13,9:18:08,岩手県沖,39°38.5′N,141°59.9′E,41 km,3.7,震度２,39.64166667,141.9983333
2019/1/13,10:41:34,静岡県西部,34°52.5′N,137°53.3′E,15 km,2.9,震度１,34.875,137.8883333
2019/1/13,11:46:47,長野県北部,36°37.4′N,138°21.7′E,2 km,2,震度１,36.62333333,138.3616667
2019/1/13,18:28:36,島根県西部,34°48.4′N,132°04.2′E,11 km,2.3,震度１,34.80666667,132.07
2019/1/13,19:53:57,福島県沖,37°14.5′N,141°22.8′E,23 km,4.3,震度１,37.24166667,141.38
2019/1/13,21:04:30,福島県沖,37°14.1′N,141°21.5′E,22 km,3.6,震度１,37.235,141.3583333
2019/1/13,21:14:45,福島県沖,37°14.4′N,141°23.5′E,22 km,4.9,震度２,37.24,141.3916667
2019/1/14,12:25:21,淡路島付近,34°21.7′N,134°53.7′E,12 km,2.3,震度１,34.36166667,134.895
2019/1/14,13:23:42,茨城県南部,36°09.7′N,139°48.6′E,53 km,4.9,震度４,36.16166667,139.81
2019/1/14,23:14:18,岩手県沖,39°38.8′N,142°06.4′E,48 km,3.3,震度１,39.64666667,142.1066667
2019/1/15,0:53:52,日向灘,32°31.0′N,132°06.8′E,31 km,3.9,震度２,32.51666667,132.1133333
2019/1/15,2:08:28,宮城県沖,38°41.4′N,141°57.9′E,52 km,3.3,震度１,38.69,141.965
2019/1/15,16:38:43,茨城県沖,36°25.7′N,140°39.3′E,53 km,3.6,震度２,36.42833333,140.655
2019/1/15,21:14:18,千葉県北東部,35°47.6′N,140°36.1′E,60 km,3.4,震度１,35.79333333,140.6016667
2019/1/15,23:00:28,淡路島付近,34°23.6′N,134°46.4′E,10 km,3.1,震度２,34.39333333,134.7733333
2019/1/15,23:08:36,紀伊水道,34°11.1′N,135°07.7′E,6 km,2.4,震度１,34.185,135.1283333
2019/1/16,5:20:16,宮城県沖,38°42.8′N,142°14.1′E,38 km,3.9,震度２,38.71333333,142.235
2019/1/16,8:34:56,根室半島南東沖,42°57.6′N,146°32.1′E,56 km,4.1,震度１,42.96,146.535
2019/1/16,21:11:54,国後島付近,44°28.3′N,146°30.8′E,173 km,4.2,震度１,44.47166667,146.5133333
2019/1/17,11:23:36,浦河沖,41°58.2′N,142°33.6′E,63 km,4.3,震度２,41.97,142.56
2019/1/17,13:41:05,茨城県沖,36°16.7′N,140°51.3′E,45 km,3.4,震度１,36.27833333,140.855
2019/1/17,16:04:09,伊豆大島近海,34°46.1′N,139°18.9′E,10 km,2.9,震度２,34.76833333,139.315
2019/1/17,16:59:27,薩摩半島西方沖,31°10.8′N,130°20.6′E,150 km,4,震度１,31.18,130.3433333
2019/1/17,18:32:14,胆振地方中東部,42°43.4′N,141°53.7′E,14 km,1.9,震度１,42.72333333,141.895
2019/1/17,18:45:26,沖縄本島近海,27°19.9′N,128°52.8′E,31 km,3.4,震度１,27.33166667,128.88
2019/1/17,20:35:28,胆振地方中東部,42°43.8′N,141°53.8′E,13 km,2.5,震度２,42.73,141.8966667
2019/1/17,22:49:30,高知県中部,33°44.9′N,133°33.6′E,6 km,2.5,震度２,33.74833333,133.56
2019/1/17,23:10:46,静岡県西部,34°52.5′N,137°53.4′E,14 km,3.1,震度２,34.875,137.89
2019/1/18,4:55:39,熊本県熊本地方,32°48.4′N,130°37.2′E,14 km,3.5,震度２,32.80666667,130.62
2019/1/18,6:19:26,長野県中部,36°23.9′N,137°58.5′E,10 km,3.2,震度２,36.39833333,137.975
2019/1/18,7:00:52,宮古島近海,24°48.0′N,125°21.8′E,51 km,3.7,震度１,24.8,125.3633333
2019/1/18,9:56:40,熊本県熊本地方,32°48.5′N,130°37.3′E,14 km,2.6,震度１,32.80833333,130.6216667
2019/1/18,18:22:38,沖縄本島近海,26°13.3′N,127°50.8′E,14 km,2.6,震度２,26.22166667,127.8466667
2019/1/18,21:46:25,茨城県南部,35°55.2′N,140°25.9′E,54 km,5.3,震度３,35.92,140.4316667
2019/1/19,4:00:34,秋田県内陸北部,40°14.7′N,140°24.2′E,9 km,3.1,震度２,40.245,140.4033333
2019/1/19,5:04:01,青森県東方沖,40°44.3′N,142°33.8′E,29 km,4.9,震度３,40.73833333,142.5633333
2019/1/19,5:29:38,熊本県熊本地方,32°27.3′N,130°36.7′E,11 km,2.7,震度１,32.455,130.6116667
2019/1/19,11:36:48,福島県沖,36°52.8′N,141°18.9′E,33 km,4,震度１,36.88,141.315
2019/1/19,14:22:03,茨城県北部,36°31.3′N,140°34.3′E,58 km,3.9,震度２,36.52166667,140.5716667
2019/1/21,1:33:08,熊本県熊本地方,32°46.2′N,130°42.3′E,6 km,1.1,震度１,32.77,130.705
2019/1/21,9:24:23,青森県東方沖,40°41.9′N,142°36.5′E,28 km,4.5,震度２,40.69833333,142.6083333
2019/1/21,19:32:07,熊本県熊本地方,33°01.5′N,130°33.0′E,10 km,3.5,震度２,33.025,130.55
2019/1/21,23:17:10,豊後水道,32°52.3′N,132°19.9′E,33 km,4.4,震度３,32.87166667,132.3316667
2019/1/22,7:04:08,茨城県沖,35°58.8′N,140°48.2′E,55 km,4,震度２,35.98,140.8033333
2019/1/22,7:50:36,青森県東方沖,40°54.5′N,142°06.4′E,54 km,3.7,震度１,40.90833333,142.1066667
2019/1/22,9:18:09,奄美大島近海,28°17.7′N,129°35.0′E,32 km,3.1,震度１,28.295,129.5833333
2019/1/22,15:29:07,奄美大島近海,28°48.7′N,129°54.3′E,28 km,3.8,震度１,28.81166667,129.905
2019/1/22,17:01:39,浦河沖,42°02.4′N,142°45.4′E,51 km,3.6,震度１,42.04,142.7566667
2019/1/22,18:26:16,奄美大島近海,28°48.5′N,129°54.3′E,31 km,4,震度１,28.80833333,129.905
2019/1/23,0:01:07,千葉県東方沖,35°50.8′N,140°56.4′E,33 km,3.5,震度２,35.84666667,140.94
2019/1/23,0:06:44,千葉県東方沖,35°51.4′N,140°55.9′E,33 km,3.4,震度２,35.85666667,140.9316667
2019/1/23,0:09:04,千葉県東方沖,35°51.3′N,140°56.6′E,33 km,2.9,震度１,35.855,140.9433333
2019/1/23,13:43:51,茨城県沖,36°27.3′N,140°39.3′E,18 km,3.3,震度２,36.455,140.655
2019/1/24,3:59:53,西表島付近,24°15.0′N,123°48.9′E,17 km,2.7,震度１,24.25,123.815
2019/1/24,5:04:11,福島県沖,37°04.1′N,141°11.1′E,49 km,3.5,震度２,37.06833333,141.185
2019/1/24,6:35:00,岩手県沿岸南部,39°08.0′N,141°33.3′E,109 km,3.8,震度１,39.13333333,141.555
2019/1/24,13:48:01,宮城県沖,38°32.2′N,141°43.2′E,53 km,3.7,震度１,38.53666667,141.72
2019/1/24,14:39:55,岐阜県飛騨地方,36°03.3′N,137°32.8′E,8 km,2.1,震度１,36.055,137.5466667
2019/1/24,15:44:11,富山県西部,36°43.4′N,136°59.8′E,8 km,2.2,震度１,36.72333333,136.9966667
2019/1/24,20:36:11,薩摩半島西方沖,31°51.4′N,129°09.0′E,9 km,4.5,震度２,31.85666667,129.15
2019/1/24,21:15:18,沖縄本島近海,26°50.1′N,128°12.6′E,45 km,4.1,震度２,26.835,128.21
2019/1/25,0:13:56,茨城県北部,36°40.8′N,140°39.5′E,11 km,2.9,震度１,36.68,140.6583333
2019/1/25,4:10:58,滋賀県北部,35°27.1′N,135°59.0′E,14 km,2.9,震度２,35.45166667,135.9833333
2019/1/25,7:48:33,紀伊水道,34°02.8′N,135°09.3′E,6 km,2.4,震度１,34.04666667,135.155
2019/1/25,8:32:06,茨城県沖,36°32.7′N,140°51.8′E,16 km,3.1,震度１,36.545,140.8633333
2019/1/25,13:48:21,種子島南東沖,29°57.5′N,131°25.3′E,33 km,4.9,震度１,29.95833333,131.4216667
2019/1/25,13:53:48,種子島南東沖,29°56.7′N,131°24.1′E,28 km,3.7,震度１,29.945,131.4016667
2019/1/25,14:41:35,薩摩半島西方沖,31°51.0′N,129°10.7′E,7 km,4.6,震度２,31.85,129.1783333
2019/1/25,21:10:20,岐阜県飛騨地方,36°03.3′N,137°35.2′E,8 km,3.5,震度２,36.055,137.5866667
2019/1/26,6:22:43,種子島南東沖,30°16.1′N,131°23.8′E,22 km,4.5,震度２,30.26833333,131.3966667
2019/1/26,9:31:31,栃木県南部,36°22.1′N,139°57.5′E,110 km,4,震度２,36.36833333,139.9583333
2019/1/26,14:08:32,根室半島南東沖,43°06.9′N,146°07.1′E,51 km,3.9,震度２,43.115,146.1183333
2019/1/26,14:16:33,熊本県熊本地方,33°00.9′N,130°34.2′E,10 km,4.3,震度５弱,33.015,130.57
2019/1/26,17:23:02,岩手県沖,40°16.8′N,142°19.6′E,38 km,5.6,震度４,40.28,142.3266667
2019/1/26,22:46:21,奄美大島北東沖,29°13.7′N,130°26.9′E,60 km,4.8,震度２,29.22833333,130.4483333
2019/1/27,12:43:43,宮古島近海,24°17.6′N,125°16.7′E,44 km,4.6,震度１,24.29333333,125.2783333
2019/1/27,14:21:43,宮城県沖,38°29.3′N,141°37.6′E,63 km,3.9,震度２,38.48833333,141.6266667
2019/1/27,16:27:16,栃木県北部,36°38.5′N,139°30.9′E,6 km,3.1,震度１,36.64166667,139.515
2019/1/27,21:20:03,宮古島近海,24°20.2′N,125°13.9′E,41 km,4.6,震度１,24.33666667,125.2316667
2019/1/27,22:55:13,長野県南部,35°16.5′N,137°47.3′E,6 km,2.2,震度１,35.275,137.7883333
2019/1/27,23:01:03,千葉県北西部,35°38.3′N,140°05.3′E,67 km,3.2,震度１,35.63833333,140.0883333
2019/1/28,13:02:16,和歌山県北部,33°54.6′N,135°12.8′E,8 km,3,震度１,33.91,135.2133333
2019/1/29,3:22:57,徳島県北部,33°55.7′N,134°09.2′E,37 km,3.9,震度２,33.92833333,134.1533333
2019/1/29,3:24:25,岩手県沖,39°20.3′N,142°03.8′E,48 km,3.1,震度１,39.33833333,142.0633333
2019/1/29,10:05:49,岐阜県美濃東部,35°46.8′N,137°24.4′E,12 km,2.9,震度１,35.78,137.4066667
2019/1/29,12:19:27,福島県沖,37°31.4′N,141°22.2′E,50 km,3.2,震度１,37.52333333,141.37
2019/1/29,12:42:24,千葉県東方沖,35°00.3′N,141°07.3′E,50 km,5.2,震度２,35.005,141.1216667
2019/1/29,14:58:28,佐渡付近,38°08.1′N,138°12.9′E,17 km,3.1,震度１,38.135,138.215
2019/1/29,22:47:42,紀伊水道,33°54.4′N,134°42.5′E,13 km,2.6,震度１,33.90666667,134.7083333
2019/1/29,23:45:51,岐阜県飛騨地方,36°12.7′N,137°31.2′E,3 km,2.5,震度１,36.21166667,137.52
2019/1/30,6:23:50,和歌山県北部,34°01.9′N,135°15.1′E,4 km,1.8,震度１,34.03166667,135.2516667
2019/1/30,8:44:38,岐阜県飛騨地方,36°12.8′N,137°31.1′E,3 km,3,震度２,36.21333333,137.5183333
2019/1/30,11:21:50,沖縄本島近海,27°19.5′N,128°56.8′E,25 km,3.8,震度１,27.325,128.9466667
2019/1/30,14:21:35,台湾付近,23°41.6′N,122°22.3′E,29 km,5.6,震度２,23.69333333,122.3716667
2019/1/31,3:45:17,秋田県内陸北部,39°57.0′N,140°36.5′E,4 km,2.8,震度１,39.95,140.6083333
2019/1/31,6:04:01,島根県西部,34°21.6′N,131°47.7′E,17 km,3.3,震度１,34.36,131.795
2019/1/31,11:40:18,鳥取県中部,35°21.5′N,133°37.5′E,10 km,2.5,震度１,35.35833333,133.625
2019/2/1,6:40:35,兵庫県南東部,34°46.1′N,135°16.8′E,7 km,2.8,震度１,34.76833333,135.28
2019/2/1,8:46:15,西表島付近,24°03.7′N,123°32.3′E,26 km,3.8,震度１,24.06166667,123.5383333
2019/2/1,10:53:02,日向灘,32°32.1′N,132°00.1′E,36 km,3.4,震度１,32.535,132.0016667
2019/2/1,12:40:00,岩手県沖,39°38.4′N,142°06.9′E,48 km,3.7,震度１,39.64,142.115
2019/2/2,12:54:41,岐阜県飛騨地方,36°03.3′N,137°35.2′E,7 km,2.7,震度１,36.055,137.5866667
2019/2/2,13:04:05,熊本県熊本地方,33°01.0′N,130°34.0′E,9 km,2.4,震度１,33.01666667,130.5666667
2019/2/3,0:00:55,熊本県天草・芦北地方,32°15.3′N,130°18.6′E,10 km,2.9,震度２,32.255,130.31
2019/2/3,4:10:13,千葉県東方沖,35°34.3′N,141°02.7′E,37 km,4.7,震度２,35.57166667,141.045
2019/2/3,7:57:42,淡路島付近,34°27.3′N,134°50.6′E,16 km,3.1,震度１,34.455,134.8433333
2019/2/3,10:01:14,福島県沖,37°01.1′N,141°07.7′E,50 km,4,震度２,37.01833333,141.1283333
2019/2/3,21:14:56,青森県東方沖,41°23.8′N,141°52.9′E,24 km,3.5,震度１,41.39666667,141.8816667
2019/2/4,13:45:41,茨城県沖,36°36.4′N,141°00.4′E,46 km,3.4,震度１,36.60666667,141.0066667
2019/2/5,2:40:44,北海道東方沖,43°31.7′N,146°53.3′E,45 km,4.5,震度１,43.52833333,146.8883333
2019/2/5,9:57:47,宮城県沖,38°10.7′N,141°41.3′E,50 km,3.6,震度１,38.17833333,141.6883333
2019/2/5,13:25:43,日向灘,32°36.6′N,132°07.3′E,37 km,3.3,震度１,32.61,132.1216667
2019/2/5,15:57:53,宮城県沖,38°20.6′N,141°52.1′E,63 km,4.1,震度２,38.34333333,141.8683333
2019/2/5,16:06:06,長野県北部,36°37.5′N,138°21.7′E,1 km,2.7,震度１,36.625,138.3616667
2019/2/6,1:52:46,千葉県東方沖,35°33.5′N,141°03.1′E,37 km,3.7,震度１,35.55833333,141.0516667
2019/2/6,1:59:50,大隅半島東方沖,30°58.8′N,131°46.1′E,49 km,4.2,震度１,30.98,131.7683333
2019/2/6,3:54:27,岐阜県飛騨地方,36°12.6′N,137°34.0′E,4 km,2.3,震度１,36.21,137.5666667
2019/2/6,10:14:20,相模湾,35°14.4′N,139°09.6′E,14 km,3.1,震度２,35.24,139.16
2019/2/6,17:26:18,茨城県南部,36°01.1′N,139°54.0′E,41 km,3.6,震度２,36.01833333,139.9
2019/2/6,19:25:07,栃木県北部,36°38.1′N,139°26.6′E,4 km,2.1,震度１,36.635,139.4433333
2019/2/6,20:11:35,石垣島近海,24°03.9′N,124°32.9′E,45 km,4.8,震度１,24.065,124.5483333
2019/2/6,23:10:14,胆振地方中東部,42°36.6′N,141°57.7′E,38 km,2.9,震度１,42.61,141.9616667
2019/2/7,0:30:26,釧路地方中南部,43°25.0′N,144°03.2′E,1 km,1.7,震度１,43.41666667,144.0533333
2019/2/7,2:38:47,岩手県沖,39°29.7′N,142°39.6′E,33 km,4.2,震度１,39.495,142.66
2019/2/7,16:57:56,十勝沖,41°51.4′N,143°47.4′E,29 km,4.9,震度２,41.85666667,143.79
2019/2/8,4:28:52,長野県北部,36°37.4′N,138°21.8′E,2 km,3,震度２,36.62333333,138.3633333
2019/2/8,6:34:10,静岡県中部,35°09.1′N,138°25.6′E,21 km,4,震度３,35.15166667,138.4266667
2019/2/8,6:39:25,宮城県沖,38°25.2′N,142°10.7′E,44 km,3.9,震度１,38.42,142.1783333
2019/2/8,8:06:18,トカラ列島近海,28°14.4′N,128°42.2′E,65 km,3.6,震度１,28.24,128.7033333
2019/2/8,9:12:16,秋田県内陸南部,39°27.4′N,140°22.5′E,9 km,2,震度１,39.45666667,140.375
2019/2/8,12:16:43,鳥取県中部,35°25.3′N,133°50.1′E,13 km,3.1,震度２,35.42166667,133.835
2019/2/9,8:06:23,岐阜県飛騨地方,36°03.3′N,137°35.3′E,7 km,3,震度２,36.055,137.5883333
2019/2/9,11:24:21,国後島付近,43°49.0′N,145°43.4′E,110 km,4.8,震度２,43.81666667,145.7233333
2019/2/10,5:37:39,福井県沖,36°05.6′N,136°02.0′E,13 km,3.2,震度２,36.09333333,136.0333333
2019/2/10,9:54:22,岩手県沖,40°21.4′N,142°04.8′E,51 km,3.7,震度１,40.35666667,142.08
2019/2/10,10:30:08,福島県沖,37°03.5′N,141°24.2′E,33 km,3.4,震度１,37.05833333,141.4033333
2019/2/10,14:34:24,奄美大島近海,28°16.4′N,129°30.2′E,36 km,4.9,震度４,28.27333333,129.5033333
2019/2/10,20:26:12,青森県東方沖,40°54.2′N,142°01.4′E,64 km,3.1,震度１,40.90333333,142.0233333
2019/2/10,21:03:27,茨城県沖,36°26.0′N,141°03.2′E,45 km,3.7,震度１,36.43333333,141.0533333
2019/2/11,19:07:51,紀伊水道,33°34.5′N,134°26.6′E,34 km,3.8,震度２,33.575,134.4433333
2019/2/12,15:34:32,伊豆大島近海,34°45.6′N,139°18.1′E,1 km,2,震度１,34.76,139.3016667
2019/2/12,16:09:09,伊豆大島近海,34°44.5′N,139°18.1′E,5 km,2.6,震度２,34.74166667,139.3016667
2019/2/12,16:12:34,伊豆大島近海,34°45.5′N,139°18.2′E,2 km,2.5,震度２,34.75833333,139.3033333
2019/2/12,21:34:18,マリアナ諸島,19°23.3′N,145°42.1′E,127 km,6.5,震度１,19.38833333,145.7016667
2019/2/12,22:42:18,紀伊水道,33°47.9′N,134°54.9′E,14 km,3.6,震度２,33.79833333,134.915
2019/2/12,22:49:57,奈良県,34°01.0′N,135°47.3′E,48 km,3.3,震度１,34.01666667,135.7883333
2019/2/12,23:55:44,上川地方北部,44°30.7′N,142°11.7′E,241 km,4.5,震度１,44.51166667,142.195
2019/2/13,4:17:30,熊本県熊本地方,32°45.6′N,130°43.5′E,11 km,2.9,震度１,32.76,130.725
2019/2/13,4:19:56,熊本県熊本地方,32°45.7′N,130°43.6′E,11 km,2.7,震度１,32.76166667,130.7266667
2019/2/13,20:47:17,熊本県熊本地方,32°45.6′N,130°43.7′E,11 km,2.6,震度１,32.76,130.7283333
2019/2/14,0:30:28,伊豆大島近海,34°45.1′N,139°18.3′E,4 km,2.6,震度２,34.75166667,139.305
2019/2/14,1:13:21,伊豆大島近海,34°45.4′N,139°18.0′E,0 km,3.4,震度３,34.75666667,139.3
2019/2/14,1:23:47,伊豆大島近海,34°45.9′N,139°18.5′E,0 km,2.2,震度１,34.765,139.3083333
2019/2/14,1:54:21,伊豆大島近海,34°45.7′N,139°17.6′E,0 km,2,震度１,34.76166667,139.2933333
2019/2/14,12:49:59,長野県北部,36°48.1′N,138°07.9′E,7 km,2.4,震度２,36.80166667,138.1316667
2019/2/14,16:25:21,国後島付近,44°31.5′N,145°44.8′E,23 km,4.1,震度１,44.525,145.7466667
2019/2/14,22:04:24,福島県浜通り,36°58.6′N,140°39.3′E,20 km,3.7,震度１,36.97666667,140.655
2019/2/14,23:22:10,日高地方西部,42°41.4′N,142°12.1′E,6 km,3.5,震度２,42.69,142.2016667
2019/2/15,12:34:57,硫黄島近海,25°26.2′N,141°03.3′E,0 km,4.9,震度１,25.43666667,141.055
2019/2/16,2:53:12,トカラ列島近海,29°15.2′N,129°05.9′E,10 km,3,震度１,29.25333333,129.0983333
2019/2/16,10:46:41,茨城県南部,36°12.1′N,139°47.6′E,56 km,3.4,震度１,36.20166667,139.7933333
2019/2/16,16:06:07,熊本県熊本地方,32°30.6′N,130°43.8′E,12 km,2.3,震度１,32.51,130.73
2019/2/16,17:42:43,岩手県沿岸北部,39°45.2′N,141°50.4′E,58 km,3.7,震度２,39.75333333,141.84
2019/2/16,18:06:33,宮古島北西沖,25°24.8′N,124°48.6′E,17 km,5.1,震度２,25.41333333,124.81
2019/2/16,18:08:07,宮古島北西沖,25°27.7′N,124°50.8′E,0 km,5,震度１,25.46166667,124.8466667
2019/2/16,18:18:59,宮古島北西沖,25°25.3′N,124°48.0′E,7 km,4.9,震度１,25.42166667,124.8
2019/2/16,19:01:27,宮古島北西沖,25°26.6′N,124°49.7′E,12 km,5.5,震度２,25.44333333,124.8283333
2019/2/17,15:49:49,福島県会津,37°42.5′N,140°00.0′E,7 km,3.8,震度２,37.70833333,140
2019/2/17,21:37:19,佐渡付近,37°42.6′N,138°16.0′E,25 km,3.5,震度１,37.71,138.2666667
2019/2/18,4:21:22,茨城県沖,36°18.5′N,142°08.9′E,67 km,5,震度１,36.30833333,142.1483333
2019/2/18,16:32:18,宮古島北西沖,25°27.6′N,124°50.0′E,8 km,4.8,震度１,25.46,124.8333333
2019/2/18,17:56:19,奄美大島近海,27°40.5′N,128°51.2′E,42 km,3.2,震度１,27.675,128.8533333
2019/2/18,20:00:11,宮城県沖,38°43.1′N,142°12.7′E,40 km,4,震度２,38.71833333,142.2116667
